image_name,model,status,input_width,input_height,native_width,native_height,output_width,output_height,inference_seconds,total_seconds,output_path,error
istockphoto-2194356461-612x612.jpg,AuraSR-v2_seed7_checkboard,ok,408,612,1632,2448,683,1024,3.2584,4.5961,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed7_checkboard/istockphoto-2194356461-612x612.png,
istockphoto-466708390-612x612.jpg,AuraSR-v2_seed7_checkboard,ok,408,612,1632,2448,683,1024,3.2498,4.5527,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed7_checkboard/istockphoto-466708390-612x612.png,
pngtree-confident-full-body-asian-business-man-model-full-modern-photo-image_9050792.jpg,AuraSR-v2_seed7_checkboard,ok,269,403,1076,1612,684,1024,1.664,2.5222,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed7_checkboard/pngtree-confident-full-body-asian-business-man-model-full-modern-photo-image_9050792.png,
765DC106-B404-41E5-B1DF-199C5E82FABE 2.PNG,AuraSR-v2_seed42_checkboard,ok,533,800,2132,3200,682,1024,5.4495,6.5069,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_checkboard/765DC106-B404-41E5-B1DF-199C5E82FABE 2.png,
7d2c7f05-ae77-41a1-948e-c179626e4568.jpg,AuraSR-v2_seed42_checkboard,ok,576,1024,2304,4096,576,1024,6.7635,7.8264,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_checkboard/7d2c7f05-ae77-41a1-948e-c179626e4568.png,
depositphotos_193329662-stock-photo-young-crazy-man-satisfied-expression.jpg,AuraSR-v2_seed42_checkboard,ok,433,600,1732,2400,739,1024,3.2465,4.8831,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_checkboard/depositphotos_193329662-stock-photo-young-crazy-man-satisfied-expression.png,
gettyimages-1277789459-170667a.jpg,AuraSR-v2_seed42_checkboard,ok,339,508,1356,2032,683,1024,2.2343,3.5512,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_checkboard/gettyimages-1277789459-170667a.png,
gettyimages-1386178864-612x612.jpg,AuraSR-v2_seed42_checkboard,ok,408,612,1632,2448,683,1024,3.214,4.545,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_checkboard/gettyimages-1386178864-612x612.png,
gettyimages-1457156726-612x612.jpg,AuraSR-v2_seed42_checkboard,ok,408,612,1632,2448,683,1024,3.2695,4.4167,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_checkboard/gettyimages-1457156726-612x612.png,
gettyimages-2155141672-612x612.jpg,AuraSR-v2_seed42_checkboard,ok,408,612,1632,2448,683,1024,3.2494,5.2494,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_checkboard/gettyimages-2155141672-612x612.png,
gettyimages-2207333436-612x612.jpg,AuraSR-v2_seed42_checkboard,ok,407,612,1628,2448,681,1024,3.3003,4.759,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_checkboard/gettyimages-2207333436-612x612.png,
istockphoto-1180106547-612x612.jpg,AuraSR-v2_seed42_checkboard,ok,408,612,1632,2448,683,1024,3.2431,5.284,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_checkboard/istockphoto-1180106547-612x612.png,
istockphoto-1184187907-612x612.jpg,AuraSR-v2_seed42_checkboard,ok,408,612,1632,2448,683,1024,3.2561,4.5784,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_checkboard/istockphoto-1184187907-612x612.png,
istockphoto-1332517953-612x612.jpg,AuraSR-v2_seed42_checkboard,ok,418,612,1672,2448,699,1024,3.2715,4.52,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_checkboard/istockphoto-1332517953-612x612.png,
istockphoto-2194356461-612x612.jpg,AuraSR-v2_seed42_checkboard,ok,408,612,1632,2448,683,1024,3.2572,4.5812,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_checkboard/istockphoto-2194356461-612x612.png,
istockphoto-466708390-612x612.jpg,AuraSR-v2_seed42_checkboard,ok,408,612,1632,2448,683,1024,3.2783,4.5895,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_checkboard/istockphoto-466708390-612x612.png,
pngtree-confident-full-body-asian-business-man-model-full-modern-photo-image_9050792.jpg,AuraSR-v2_seed42_checkboard,ok,269,403,1076,1612,684,1024,1.6612,2.5317,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_checkboard/pngtree-confident-full-body-asian-business-man-model-full-modern-photo-image_9050792.png,
765DC106-B404-41E5-B1DF-199C5E82FABE 2.PNG,AuraSR-v2_seed77_checkboard,ok,533,800,2132,3200,682,1024,5.4087,6.4725,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed77_checkboard/765DC106-B404-41E5-B1DF-199C5E82FABE 2.png,
7d2c7f05-ae77-41a1-948e-c179626e4568.jpg,AuraSR-v2_seed77_checkboard,ok,576,1024,2304,4096,576,1024,6.7861,7.8556,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed77_checkboard/7d2c7f05-ae77-41a1-948e-c179626e4568.png,
depositphotos_193329662-stock-photo-young-crazy-man-satisfied-expression.jpg,AuraSR-v2_seed77_checkboard,ok,433,600,1732,2400,739,1024,3.2234,4.8916,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed77_checkboard/depositphotos_193329662-stock-photo-young-crazy-man-satisfied-expression.png,
gettyimages-1277789459-170667a.jpg,AuraSR-v2_seed77_checkboard,ok,339,508,1356,2032,683,1024,2.3027,3.6041,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed77_checkboard/gettyimages-1277789459-170667a.png,
gettyimages-1386178864-612x612.jpg,AuraSR-v2_seed77_checkboard,ok,408,612,1632,2448,683,1024,3.2331,4.5877,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed77_checkboard/gettyimages-1386178864-612x612.png,
gettyimages-1457156726-612x612.jpg,AuraSR-v2_seed77_checkboard,ok,408,612,1632,2448,683,1024,3.2463,4.3924,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed77_checkboard/gettyimages-1457156726-612x612.png,
gettyimages-2155141672-612x612.jpg,AuraSR-v2_seed77_checkboard,ok,408,612,1632,2448,683,1024,3.2553,5.2236,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed77_checkboard/gettyimages-2155141672-612x612.png,
gettyimages-2207333436-612x612.jpg,AuraSR-v2_seed77_checkboard,ok,407,612,1628,2448,681,1024,3.2315,4.691,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed77_checkboard/gettyimages-2207333436-612x612.png,
istockphoto-1180106547-612x612.jpg,AuraSR-v2_seed77_checkboard,ok,408,612,1632,2448,683,1024,3.2286,5.2735,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed77_checkboard/istockphoto-1180106547-612x612.png,
istockphoto-1184187907-612x612.jpg,AuraSR-v2_seed77_checkboard,ok,408,612,1632,2448,683,1024,3.2628,4.5936,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed77_checkboard/istockphoto-1184187907-612x612.png,
istockphoto-1332517953-612x612.jpg,AuraSR-v2_seed77_checkboard,ok,418,612,1672,2448,699,1024,3.2666,4.5033,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed77_checkboard/istockphoto-1332517953-612x612.png,
istockphoto-2194356461-612x612.jpg,AuraSR-v2_seed77_checkboard,ok,408,612,1632,2448,683,1024,3.3628,4.7016,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed77_checkboard/istockphoto-2194356461-612x612.png,
istockphoto-466708390-612x612.jpg,AuraSR-v2_seed77_checkboard,ok,408,612,1632,2448,683,1024,3.2621,4.5686,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed77_checkboard/istockphoto-466708390-612x612.png,
pngtree-confident-full-body-asian-business-man-model-full-modern-photo-image_9050792.jpg,AuraSR-v2_seed77_checkboard,ok,269,403,1076,1612,684,1024,1.6647,2.5286,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed77_checkboard/pngtree-confident-full-body-asian-business-man-model-full-modern-photo-image_9050792.png,
765DC106-B404-41E5-B1DF-199C5E82FABE 2.PNG,AuraSR-v2_seed1234_checkboard,ok,533,800,2132,3200,682,1024,5.4342,6.4881,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_checkboard/765DC106-B404-41E5-B1DF-199C5E82FABE 2.png,
7d2c7f05-ae77-41a1-948e-c179626e4568.jpg,AuraSR-v2_seed1234_checkboard,ok,576,1024,2304,4096,576,1024,6.6633,7.7182,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_checkboard/7d2c7f05-ae77-41a1-948e-c179626e4568.png,
depositphotos_193329662-stock-photo-young-crazy-man-satisfied-expression.jpg,AuraSR-v2_seed1234_checkboard,ok,433,600,1732,2400,739,1024,3.2525,4.9004,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_checkboard/depositphotos_193329662-stock-photo-young-crazy-man-satisfied-expression.png,
gettyimages-1277789459-170667a.jpg,AuraSR-v2_seed1234_checkboard,ok,339,508,1356,2032,683,1024,2.3118,3.6076,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_checkboard/gettyimages-1277789459-170667a.png,
gettyimages-1386178864-612x612.jpg,AuraSR-v2_seed1234_checkboard,ok,408,612,1632,2448,683,1024,3.2513,4.6039,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_checkboard/gettyimages-1386178864-612x612.png,
gettyimages-1457156726-612x612.jpg,AuraSR-v2_seed1234_checkboard,ok,408,612,1632,2448,683,1024,3.2416,4.3743,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_checkboard/gettyimages-1457156726-612x612.png,
gettyimages-2155141672-612x612.jpg,AuraSR-v2_seed1234_checkboard,ok,408,612,1632,2448,683,1024,3.3567,5.3418,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_checkboard/gettyimages-2155141672-612x612.png,
gettyimages-2207333436-612x612.jpg,AuraSR-v2_seed1234_checkboard,ok,407,612,1628,2448,681,1024,3.233,4.6968,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_checkboard/gettyimages-2207333436-612x612.png,
istockphoto-1180106547-612x612.jpg,AuraSR-v2_seed1234_checkboard,ok,408,612,1632,2448,683,1024,3.2285,5.2663,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_checkboard/istockphoto-1180106547-612x612.png,
istockphoto-1184187907-612x612.jpg,AuraSR-v2_seed1234_checkboard,ok,408,612,1632,2448,683,1024,3.2688,4.5953,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_checkboard/istockphoto-1184187907-612x612.png,
istockphoto-1332517953-612x612.jpg,AuraSR-v2_seed1234_checkboard,ok,418,612,1672,2448,699,1024,3.2553,4.5093,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_checkboard/istockphoto-1332517953-612x612.png,
istockphoto-2194356461-612x612.jpg,AuraSR-v2_seed1234_checkboard,ok,408,612,1632,2448,683,1024,3.2614,4.608,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_checkboard/istockphoto-2194356461-612x612.png,
istockphoto-466708390-612x612.jpg,AuraSR-v2_seed1234_checkboard,ok,408,612,1632,2448,683,1024,3.2495,4.5542,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_checkboard/istockphoto-466708390-612x612.png,
pngtree-confident-full-body-asian-business-man-model-full-modern-photo-image_9050792.jpg,AuraSR-v2_seed1234_checkboard,ok,269,403,1076,1612,684,1024,1.6656,2.5311,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_checkboard/pngtree-confident-full-body-asian-business-man-model-full-modern-photo-image_9050792.png,
765DC106-B404-41E5-B1DF-199C5E82FABE 2.PNG,AuraSR-v2_seed42_constant,ok,533,800,2132,3200,682,1024,5.3265,6.4087,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_constant/765DC106-B404-41E5-B1DF-199C5E82FABE 2.png,
7d2c7f05-ae77-41a1-948e-c179626e4568.jpg,AuraSR-v2_seed42_constant,ok,576,1024,2304,4096,576,1024,6.5363,7.6114,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_constant/7d2c7f05-ae77-41a1-948e-c179626e4568.png,
depositphotos_193329662-stock-photo-young-crazy-man-satisfied-expression.jpg,AuraSR-v2_seed42_constant,ok,433,600,1732,2400,739,1024,3.2415,5.0907,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_constant/depositphotos_193329662-stock-photo-young-crazy-man-satisfied-expression.png,
gettyimages-1277789459-170667a.jpg,AuraSR-v2_seed42_constant,ok,339,508,1356,2032,683,1024,2.2365,3.6557,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_constant/gettyimages-1277789459-170667a.png,
gettyimages-1386178864-612x612.jpg,AuraSR-v2_seed42_constant,ok,408,612,1632,2448,683,1024,3.2967,4.693,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_constant/gettyimages-1386178864-612x612.png,
gettyimages-1457156726-612x612.jpg,AuraSR-v2_seed42_constant,ok,408,612,1632,2448,683,1024,3.2138,4.385,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_constant/gettyimages-1457156726-612x612.png,
gettyimages-2155141672-612x612.jpg,AuraSR-v2_seed42_constant,ok,408,612,1632,2448,683,1024,3.2159,5.2226,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_constant/gettyimages-2155141672-612x612.png,
gettyimages-2207333436-612x612.jpg,AuraSR-v2_seed42_constant,ok,407,612,1628,2448,681,1024,3.2915,4.8102,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_constant/gettyimages-2207333436-612x612.png,
istockphoto-1180106547-612x612.jpg,AuraSR-v2_seed42_constant,ok,408,612,1632,2448,683,1024,3.2891,5.3356,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_constant/istockphoto-1180106547-612x612.png,
istockphoto-1184187907-612x612.jpg,AuraSR-v2_seed42_constant,ok,408,612,1632,2448,683,1024,3.2446,4.6102,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_constant/istockphoto-1184187907-612x612.png,
istockphoto-1332517953-612x612.jpg,AuraSR-v2_seed42_constant,ok,418,612,1672,2448,699,1024,3.2339,4.5408,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_constant/istockphoto-1332517953-612x612.png,
istockphoto-2194356461-612x612.jpg,AuraSR-v2_seed42_constant,ok,408,612,1632,2448,683,1024,3.2916,4.6578,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_constant/istockphoto-2194356461-612x612.png,
istockphoto-466708390-612x612.jpg,AuraSR-v2_seed42_constant,ok,408,612,1632,2448,683,1024,3.2512,4.7941,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_constant/istockphoto-466708390-612x612.png,
pngtree-confident-full-body-asian-business-man-model-full-modern-photo-image_9050792.jpg,AuraSR-v2_seed42_constant,ok,269,403,1076,1612,684,1024,1.7102,2.7259,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed42_constant/pngtree-confident-full-body-asian-business-man-model-full-modern-photo-image_9050792.png,
765DC106-B404-41E5-B1DF-199C5E82FABE 2.PNG,AuraSR-v2_seed1234_constant,ok,533,800,2132,3200,682,1024,5.3536,6.4453,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_constant/765DC106-B404-41E5-B1DF-199C5E82FABE 2.png,
7d2c7f05-ae77-41a1-948e-c179626e4568.jpg,AuraSR-v2_seed1234_constant,ok,576,1024,2304,4096,576,1024,6.5678,7.6652,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_constant/7d2c7f05-ae77-41a1-948e-c179626e4568.png,
depositphotos_193329662-stock-photo-young-crazy-man-satisfied-expression.jpg,AuraSR-v2_seed1234_constant,ok,433,600,1732,2400,739,1024,3.1969,5.0538,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_constant/depositphotos_193329662-stock-photo-young-crazy-man-satisfied-expression.png,
gettyimages-1277789459-170667a.jpg,AuraSR-v2_seed1234_constant,ok,339,508,1356,2032,683,1024,2.3222,3.7505,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_constant/gettyimages-1277789459-170667a.png,
gettyimages-1386178864-612x612.jpg,AuraSR-v2_seed1234_constant,ok,408,612,1632,2448,683,1024,3.2159,4.6317,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_constant/gettyimages-1386178864-612x612.png,
gettyimages-1457156726-612x612.jpg,AuraSR-v2_seed1234_constant,ok,408,612,1632,2448,683,1024,3.284,4.4628,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_constant/gettyimages-1457156726-612x612.png,
gettyimages-2155141672-612x612.jpg,AuraSR-v2_seed1234_constant,ok,408,612,1632,2448,683,1024,3.223,5.2658,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_constant/gettyimages-2155141672-612x612.png,
gettyimages-2207333436-612x612.jpg,AuraSR-v2_seed1234_constant,ok,407,612,1628,2448,681,1024,3.2517,4.7556,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_constant/gettyimages-2207333436-612x612.png,
istockphoto-1180106547-612x612.jpg,AuraSR-v2_seed1234_constant,ok,408,612,1632,2448,683,1024,3.29,5.3363,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_constant/istockphoto-1180106547-612x612.png,
istockphoto-1184187907-612x612.jpg,AuraSR-v2_seed1234_constant,ok,408,612,1632,2448,683,1024,3.2647,4.6336,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_constant/istockphoto-1184187907-612x612.png,
istockphoto-1332517953-612x612.jpg,AuraSR-v2_seed1234_constant,ok,418,612,1672,2448,699,1024,3.2252,4.5327,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_constant/istockphoto-1332517953-612x612.png,
istockphoto-2194356461-612x612.jpg,AuraSR-v2_seed1234_constant,ok,408,612,1632,2448,683,1024,3.2926,4.7026,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_constant/istockphoto-2194356461-612x612.png,
istockphoto-466708390-612x612.jpg,AuraSR-v2_seed1234_constant,ok,408,612,1632,2448,683,1024,3.2902,4.8075,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_constant/istockphoto-466708390-612x612.png,
pngtree-confident-full-body-asian-business-man-model-full-modern-photo-image_9050792.jpg,AuraSR-v2_seed1234_constant,ok,269,403,1076,1612,684,1024,1.6451,2.6571,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_aura_variants_20260410/results/AuraSR-v2_seed1234_constant/pngtree-confident-full-body-asian-business-man-model-full-modern-photo-image_9050792.png,
