image_name,model,status,input_width,input_height,native_width,native_height,output_width,output_height,inference_seconds,total_seconds,output_path,error
istockphoto-466708390-612x612.jpg,Real-ESRGAN_x4plus,ok,408,612,1632,2448,683,1024,0.3379,0.5656,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/Real-ESRGAN_x4plus/istockphoto-466708390-612x612.png,
pngtree-confident-full-body-asian-business-man-model-full-modern-photo-image_9050792.jpg,Real-ESRGAN_x4plus,ok,269,403,1076,1612,684,1024,0.1638,0.4289,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/Real-ESRGAN_x4plus/pngtree-confident-full-body-asian-business-man-model-full-modern-photo-image_9050792.png,
765DC106-B404-41E5-B1DF-199C5E82FABE 2.PNG,UltraSharpV2,ok,533,800,2132,3200,682,1024,5.3236,6.8401,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/UltraSharpV2/765DC106-B404-41E5-B1DF-199C5E82FABE 2.png,
7d2c7f05-ae77-41a1-948e-c179626e4568.jpg,UltraSharpV2,ok,576,1024,2304,4096,576,1024,6.5617,7.982,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/UltraSharpV2/7d2c7f05-ae77-41a1-948e-c179626e4568.png,
depositphotos_193329662-stock-photo-young-crazy-man-satisfied-expression.jpg,UltraSharpV2,ok,433,600,1732,2400,739,1024,2.8722,3.1172,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/UltraSharpV2/depositphotos_193329662-stock-photo-young-crazy-man-satisfied-expression.png,
gettyimages-1277789459-170667a.jpg,UltraSharpV2,ok,339,508,1356,2032,683,1024,12.8939,13.9542,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/UltraSharpV2/gettyimages-1277789459-170667a.png,
gettyimages-1386178864-612x612.jpg,UltraSharpV2,ok,408,612,1632,2448,683,1024,2.8168,4.5612,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/UltraSharpV2/gettyimages-1386178864-612x612.png,
gettyimages-1457156726-612x612.jpg,UltraSharpV2,ok,408,612,1632,2448,683,1024,2.9028,4.3924,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/UltraSharpV2/gettyimages-1457156726-612x612.png,
gettyimages-2155141672-612x612.jpg,UltraSharpV2,ok,408,612,1632,2448,683,1024,2.7621,4.493,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/UltraSharpV2/gettyimages-2155141672-612x612.png,
gettyimages-2207333436-612x612.jpg,UltraSharpV2,ok,407,612,1628,2448,681,1024,2.7746,4.4402,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/UltraSharpV2/gettyimages-2207333436-612x612.png,
istockphoto-1180106547-612x612.jpg,UltraSharpV2,ok,408,612,1632,2448,683,1024,2.773,4.3712,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/UltraSharpV2/istockphoto-1180106547-612x612.png,
istockphoto-1184187907-612x612.jpg,UltraSharpV2,ok,408,612,1632,2448,683,1024,2.7605,3.8204,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/UltraSharpV2/istockphoto-1184187907-612x612.png,
istockphoto-1332517953-612x612.jpg,UltraSharpV2,ok,418,612,1672,2448,699,1024,2.8488,4.218,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/UltraSharpV2/istockphoto-1332517953-612x612.png,
istockphoto-2194356461-612x612.jpg,UltraSharpV2,ok,408,612,1632,2448,683,1024,2.761,4.3934,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/UltraSharpV2/istockphoto-2194356461-612x612.png,
istockphoto-466708390-612x612.jpg,UltraSharpV2,ok,408,612,1632,2448,683,1024,2.7627,3.0467,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/UltraSharpV2/istockphoto-466708390-612x612.png,
pngtree-confident-full-body-asian-business-man-model-full-modern-photo-image_9050792.jpg,UltraSharpV2,ok,269,403,1076,1612,684,1024,12.807,13.0801,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/UltraSharpV2/pngtree-confident-full-body-asian-business-man-model-full-modern-photo-image_9050792.png,
765DC106-B404-41E5-B1DF-199C5E82FABE 2.PNG,AuraSR-v2,ok,533,800,2132,3200,682,1024,5.2995,6.3633,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/AuraSR-v2/765DC106-B404-41E5-B1DF-199C5E82FABE 2.png,
7d2c7f05-ae77-41a1-948e-c179626e4568.jpg,AuraSR-v2,ok,576,1024,2304,4096,576,1024,6.6915,7.7521,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/AuraSR-v2/7d2c7f05-ae77-41a1-948e-c179626e4568.png,
depositphotos_193329662-stock-photo-young-crazy-man-satisfied-expression.jpg,AuraSR-v2,ok,433,600,1732,2400,739,1024,3.2372,4.8579,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/AuraSR-v2/depositphotos_193329662-stock-photo-young-crazy-man-satisfied-expression.png,
gettyimages-1277789459-170667a.jpg,AuraSR-v2,ok,339,508,1356,2032,683,1024,2.2487,3.5743,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/AuraSR-v2/gettyimages-1277789459-170667a.png,
gettyimages-1386178864-612x612.jpg,AuraSR-v2,ok,408,612,1632,2448,683,1024,3.2031,4.5561,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/AuraSR-v2/gettyimages-1386178864-612x612.png,
gettyimages-1457156726-612x612.jpg,AuraSR-v2,ok,408,612,1632,2448,683,1024,3.2454,4.3909,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/AuraSR-v2/gettyimages-1457156726-612x612.png,
gettyimages-2155141672-612x612.jpg,AuraSR-v2,ok,408,612,1632,2448,683,1024,3.2648,5.2632,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/AuraSR-v2/gettyimages-2155141672-612x612.png,
gettyimages-2207333436-612x612.jpg,AuraSR-v2,ok,407,612,1628,2448,681,1024,3.3001,4.7648,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/AuraSR-v2/gettyimages-2207333436-612x612.png,
istockphoto-1180106547-612x612.jpg,AuraSR-v2,ok,408,612,1632,2448,683,1024,3.3218,5.3601,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/AuraSR-v2/istockphoto-1180106547-612x612.png,
istockphoto-1184187907-612x612.jpg,AuraSR-v2,ok,408,612,1632,2448,683,1024,3.2718,4.6081,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/AuraSR-v2/istockphoto-1184187907-612x612.png,
istockphoto-1332517953-612x612.jpg,AuraSR-v2,ok,418,612,1672,2448,699,1024,3.2517,4.5265,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/AuraSR-v2/istockphoto-1332517953-612x612.png,
istockphoto-2194356461-612x612.jpg,AuraSR-v2,ok,408,612,1632,2448,683,1024,3.2356,4.5869,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/AuraSR-v2/istockphoto-2194356461-612x612.png,
istockphoto-466708390-612x612.jpg,AuraSR-v2,ok,408,612,1632,2448,683,1024,3.2581,4.5692,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/AuraSR-v2/istockphoto-466708390-612x612.png,
pngtree-confident-full-body-asian-business-man-model-full-modern-photo-image_9050792.jpg,AuraSR-v2,ok,269,403,1076,1612,684,1024,1.6557,2.538,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/AuraSR-v2/pngtree-confident-full-body-asian-business-man-model-full-modern-photo-image_9050792.png,
765DC106-B404-41E5-B1DF-199C5E82FABE 2.PNG,Swin2SR_realworld_x4,ok,533,800,2132,3200,682,1024,3.2266,4.9614,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/Swin2SR_realworld_x4/765DC106-B404-41E5-B1DF-199C5E82FABE 2.png,
7d2c7f05-ae77-41a1-948e-c179626e4568.jpg,Swin2SR_realworld_x4,ok,576,1024,2304,4096,576,1024,4.1465,5.613,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/Swin2SR_realworld_x4/7d2c7f05-ae77-41a1-948e-c179626e4568.png,
depositphotos_193329662-stock-photo-young-crazy-man-satisfied-expression.jpg,Swin2SR_realworld_x4,ok,433,600,1732,2400,739,1024,2.3523,2.6711,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/Swin2SR_realworld_x4/depositphotos_193329662-stock-photo-young-crazy-man-satisfied-expression.png,
gettyimages-1277789459-170667a.jpg,Swin2SR_realworld_x4,ok,339,508,1356,2032,683,1024,1.7594,2.3791,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/Swin2SR_realworld_x4/gettyimages-1277789459-170667a.png,
gettyimages-1386178864-612x612.jpg,Swin2SR_realworld_x4,ok,408,612,1632,2448,683,1024,2.2878,3.401,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/Swin2SR_realworld_x4/gettyimages-1386178864-612x612.png,
gettyimages-1457156726-612x612.jpg,Swin2SR_realworld_x4,ok,408,612,1632,2448,683,1024,2.1816,3.3648,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/Swin2SR_realworld_x4/gettyimages-1457156726-612x612.png,
gettyimages-2155141672-612x612.jpg,Swin2SR_realworld_x4,ok,408,612,1632,2448,683,1024,2.3161,3.1731,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/Swin2SR_realworld_x4/gettyimages-2155141672-612x612.png,
gettyimages-2207333436-612x612.jpg,Swin2SR_realworld_x4,ok,407,612,1628,2448,681,1024,2.3449,3.5182,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/Swin2SR_realworld_x4/gettyimages-2207333436-612x612.png,
istockphoto-1180106547-612x612.jpg,Swin2SR_realworld_x4,ok,408,612,1632,2448,683,1024,2.2223,2.7617,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/Swin2SR_realworld_x4/istockphoto-1180106547-612x612.png,
istockphoto-1184187907-612x612.jpg,Swin2SR_realworld_x4,ok,408,612,1632,2448,683,1024,2.2542,2.8989,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/Swin2SR_realworld_x4/istockphoto-1184187907-612x612.png,
istockphoto-1332517953-612x612.jpg,Swin2SR_realworld_x4,ok,418,612,1672,2448,699,1024,2.2706,3.1806,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/Swin2SR_realworld_x4/istockphoto-1332517953-612x612.png,
istockphoto-2194356461-612x612.jpg,Swin2SR_realworld_x4,ok,408,612,1632,2448,683,1024,2.2873,3.4626,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/Swin2SR_realworld_x4/istockphoto-2194356461-612x612.png,
istockphoto-466708390-612x612.jpg,Swin2SR_realworld_x4,ok,408,612,1632,2448,683,1024,2.3105,2.7087,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/Swin2SR_realworld_x4/istockphoto-466708390-612x612.png,
pngtree-confident-full-body-asian-business-man-model-full-modern-photo-image_9050792.jpg,Swin2SR_realworld_x4,ok,269,403,1076,1612,684,1024,1.0068,1.2953,/Users/kiran/Documents/github/clients/glamify/hybrid_vto_v1/ai/tmp/low_res_batch_results_20260410_v2/results/Swin2SR_realworld_x4/pngtree-confident-full-body-asian-business-man-model-full-modern-photo-image_9050792.png,
